#    time,   allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop,  allPop, ions1, ions1, ions1, ions1, ions1, ions1, ions1, ions1, ions1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, elec1, ions2, ions2, ions2, ions2, ions2, ions2, ions2, ions2, ions2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, elec2, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, photoElec, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec True from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec BS from ambiant electrons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, secondElec from ambiant protons, 
#        ,   allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7,  allNodes,  node0,  node1,  node2,  node3,  node4,  node5,  node6,  node7, 
619.93677, -0.0021442273, -2.2696702E-4, -3.0122004E-5, -5.2079813E-6, -2.1759752E-5, -4.9012644E-5, -0.001593182, -1.8191508E-4, -3.606125E-5, 3.9858507E-5, 4.520399E-6, 1.8576798E-6, 3.5088382E-7, 5.8038404E-7, 2.829781E-6, 9.957188E-6, 1.814945E-5, 1.6127452E-6, -1.0360315E-11, -1.4257431E-14, -1.4291688E-16, -1.2647896E-18, -4.584616E-16, -2.3039323E-16, -9.766785E-12, -3.3276041E-19, -5.7843997E-13, 3.1273157E-5, 3.5414473E-6, 1.4359825E-6, 2.4255488E-7, 4.813343E-7, 2.2177212E-6, 1.0233886E-5, 1.1919698E-5, 1.2005349E-6, -6.957233E-4, -8.3096005E-5, -3.302807E-5, -5.6931913E-6, -1.3445802E-5, -5.3243843E-5, -2.6950755E-4, -2.1165718E-4, -2.6051623E-5, -0.0011712735, -1.3105253E-4, -4.9215036E-9, 0.0, -5.1068387E-6, -4.9295323E-7, -0.0010291898, 0.0, -5.4265347E-6, -2.914398E-4, -8.847269E-6, -1.2426646E-7, -7.50722E-8, -9.0914614E-7, -3.0662495E-8, -2.8079364E-4, -3.216984E-8, -6.275592E-7, -5.5705427E-6, -1.0215225E-15, -1.9964502E-18, 0.0, -2.6982243E-18, -5.857009E-20, -7.4543204E-13, 0.0, -5.570542E-6, -5.1352006E-5, -1.2033072E-5, -2.5840995E-7, -3.3157182E-8, -3.3596823E-6, -2.926898E-7, -3.3881857E-5, -2.9486938E-7, -1.1982726E-6, 
632.38696, -0.0021774261, -2.4638657E-4, -3.0132023E-5, -5.219601E-6, -2.0878055E-5, -4.888386E-5, -0.0016139637, -1.8157589E-4, -3.0386702E-5, 3.9537023E-5, 4.4623594E-6, 1.8938398E-6, 3.4265923E-7, 5.5855463E-7, 2.790346E-6, 9.924198E-6, 1.7920585E-5, 1.6444791E-6, -1.0055681E-11, -1.4244977E-14, -1.2902161E-16, -1.1650751E-18, -4.514902E-16, -2.0799294E-16, -9.542075E-12, -2.8886967E-19, -4.985724E-13, 3.1251977E-5, 3.556933E-6, 1.4317305E-6, 2.4883474E-7, 4.768168E-7, 2.2134016E-6, 1.0223126E-5, 1.1883541E-5, 1.2175932E-6, -6.9487526E-4, -8.305577E-5, -3.2978965E-5, -5.6863864E-6, -1.342915E-5, -5.316469E-5, -2.693587E-4, -2.1122038E-4, -2.5981248E-5, -0.0011859634, -1.3559964E-4, -5.3018394E-9, 0.0, -5.2996493E-6, -4.3325574E-7, -0.001039265, 0.0, -5.3605218E-6, -3.003236E-4, -8.605957E-6, -1.3784103E-7, -7.507975E-8, -6.8622364E-7, -1.0517198E-18, -2.9017625E-4, -3.2216807E-8, -6.10007E-7, -1.0824678E-5, -1.0824678E-5, -6.2064586E-18, 0.0, -3.1193167E-18, -1.9656908E-20, -5.116506E-13, 0.0, -3.0525288E-20, -5.6228702E-5, -1.631983E-5, -3.3548568E-7, -4.9628564E-8, -2.4984045E-6, -2.8966352E-7, -3.5311277E-5, -1.274156E-7, -1.2969984E-6, 
645.91327, -0.002012574, -2.1310688E-4, -2.9857993E-5, -5.2568607E-6, -2.1595175E-5, -4.8612856E-5, -0.0014809779, -1.800595E-4, -3.3107062E-5, 4.0424467E-5, 4.7893127E-6, 1.8791485E-6, 3.130652E-7, 5.830889E-7, 2.8786726E-6, 1.0265903E-5, 1.8075694E-5, 1.6395805E-6, -7.771818E-12, -9.754388E-15, -9.3071616E-17, -8.5381826E-19, -3.879453E-16, -1.5003872E-16, -7.42738E-12, -1.9994602E-19, -3.3405134E-13, 3.144426E-5, 3.5117964E-6, 1.4398482E-6, 2.427782E-7, 4.8731096E-7, 2.2211138E-6, 1.0346056E-5, 1.1989703E-5, 1.2056511E-6, -6.916393E-4, -8.25783E-5, -3.2822667E-5, -5.660704E-6, -1.33755775E-5, -5.2912725E-5, -2.6833641E-4, -2.100927E-4, -2.5860227E-5, -0.0010667015, -1.1956254E-4, -2.2301274E-9, 0.0, -5.2175087E-6, -3.7552192E-7, -9.37071E-4, 0.0, -4.4727453E-6, -2.731944E-4, -7.948554E-6, -9.805831E-8, -7.487928E-8, -9.157368E-7, -2.1938453E-8, -2.6353984E-4, -3.2213272E-8, -5.6318737E-7, -3.6050108E-6, -7.43088E-16, -1.795449E-17, 0.0, -2.452821E-18, -2.0159839E-20, -3.4419678E-13, -8.274187E-21, -3.6050105E-6, -4.9302653E-5, -1.1318615E-5, -2.540348E-7, -7.71211E-8, -3.1567533E-6, -4.0245737E-7, -3.2642547E-5, 0.0, -1.451123E-6, 
745.91327, -0.002127978, -2.2413844E-4, -2.9827179E-5, -5.1642937E-6, -2.1108937E-5, -4.850306E-5, -0.0015890166, -1.7982344E-4, -3.039597E-5, 4.0465708E-5, 4.549037E-6, 1.935379E-6, 3.704479E-7, 5.786694E-7, 2.7827468E-6, 1.0229294E-5, 1.8354962E-5, 1.6651725E-6, -8.154674E-12, -9.9924485E-15, -8.9160534E-17, -8.264659E-19, -3.9181743E-16, -1.4373375E-16, -7.742844E-12, -1.838006E-19, -4.0121219E-13, 3.1399795E-5, 3.5411695E-6, 1.4220619E-6, 2.3830638E-7, 4.864848E-7, 2.2386655E-6, 1.0270003E-5, 1.1987118E-5, 1.2159854E-6, -6.9133606E-4, -8.261566E-5, -3.2802163E-5, -5.6579634E-6, -1.3368896E-5, -5.2879688E-5, -2.6834884E-4, -2.098347E-4, -2.5828214E-5, -0.0011678243, -1.2957212E-4, -4.7424544E-9, 0.0, -5.252451E-6, -4.1283172E-7, -0.0010274894, 0.0, -5.092671E-6, -2.885824E-4, -8.409565E-6, -8.1305096E-8, -3.7230738E-8, -7.218774E-7, -1.1260057E-18, -2.780557E-4, -1.04058536E-7, -1.1726913E-6, -3.0009434E-13, -3.9239262E-16, 0.0, 0.0, -2.7707368E-18, -1.853257E-19, -2.9969899E-13, 0.0, -6.3000567E-21, -5.2100644E-5, -1.1631298E-5, -2.964118E-7, -7.785392E-8, -2.8308677E-6, -2.319576E-7, -3.5621946E-5, -2.2676505E-7, -1.1835484E-6, 
750.14417, -0.0021739486, -2.3860467E-4, -2.967015E-5, -5.1249494E-6, -2.2625976E-5, -4.8108483E-5, -0.0016228282, -1.7679135E-4, -3.0195282E-5, 4.133501E-5, 4.561663E-6, 1.9117138E-6, 3.7494564E-7, 6.1294855E-7, 2.9533728E-6, 1.0371212E-5, 1.8868239E-5, 1.6809129E-6, -8.7186655E-12, -1.0670448E-14, -5.3928947E-17, -5.8379554E-19, -3.7362232E-16, -8.6937735E-17, -7.540609E-12, -8.996513E-20, -1.1668713E-12, 3.1434876E-5, 3.5649991E-6, 1.4321594E-6, 2.3805518E-7, 4.745075E-7, 2.2366448E-6, 1.0280172E-5, 1.1986566E-5, 1.2217744E-6, -6.878166E-4, -8.2350656E-5, -3.256318E-5, -5.6286235E-6, -1.3326891E-5, -5.2494383E-5, -2.6830717E-4, -2.0750423E-4, -2.5641462E-5, -0.0012040256, -1.4078652E-4, -6.6830403E-9, 0.0, -6.2503996E-6, -3.727677E-7, -0.0010513754, 0.0, -5.233798E-6, -2.9728987E-4, -9.150058E-6, -1.7194864E-7, -7.436261E-8, -8.918348E-7, -5.2321873E-8, -2.861112E-4, -1.4191437E-7, -6.962179E-7, -2.729069E-6, -1.3639199E-6, 0.0, -1.630185E-19, -1.9265105E-18, 0.0, -1.3651489E-6, 0.0, -6.2916236E-20, -5.4857857E-5, -1.3080174E-5, -2.722097E-7, -3.496384E-8, -3.2443047E-6, -3.790284E-7, -3.6320693E-5, 0.0, -1.5264892E-6, 
754.51685, -0.002032682, -2.2760911E-4, -2.9371384E-5, -5.085138E-6, -2.1475622E-5, -4.762425E-5, -0.0014964191, -1.7573619E-4, -2.9361103E-5, 4.181582E-5, 4.8117413E-6, 1.9406975E-6, 4.1063385E-7, 5.8070077E-7, 2.9690996E-6, 1.0569496E-5, 1.8807159E-5, 1.7262934E-6, -6.0872397E-12, -7.702384E-15, -4.0980053E-17, -4.435719E-19, -2.3799244E-16, -6.60631E-17, -5.7414234E-12, -6.3878984E-20, -3.3776814E-13, 3.162073E-5, 3.5658427E-6, 1.4523632E-6, 2.380107E-7, 4.8566653E-7, 2.2424535E-6, 1.0302884E-5, 1.2120547E-5, 1.2129617E-6, -6.849985E-4, -8.2000144E-5, -3.243337E-5, -5.6069416E-6, -1.3278445E-5, -5.2285137E-5, -2.672518E-4, -2.0660824E-4, -2.5534393E-5, -0.0010994542, -1.3331052E-4, -4.8592583E-9, 0.0, -5.6767503E-6, -3.6360146E-7, -9.5540757E-4, 0.0, -4.690866E-6, -2.7127189E-4, -9.090562E-6, -5.3281067E-8, -7.355873E-8, -7.2160395E-7, -3.4360845E-19, -2.6084602E-4, 0.0, -4.868616E-7, -3.7375533E-13, -5.7845823E-16, 0.0, 0.0, -8.0823255E-18, -1.6507559E-16, -3.7300368E-13, 0.0, -8.746189E-22, -5.0393784E-5, -1.1585483E-5, -2.7293544E-7, -5.328238E-8, -2.86519E-6, -1.8706527E-7, -3.3785927E-5, -5.5666177E-8, -1.5882371E-6, 
766.0475, -0.0021861482, -2.435971E-4, -3.2251435E-5, -5.180787E-6, -2.4297835E-5, -4.8005535E-5, -0.0016268701, -1.7566085E-4, -3.0284322E-5, 4.152976E-5, 4.743638E-6, 1.9434694E-6, 3.5073379E-7, 6.044063E-7, 2.9625155E-6, 1.0365657E-5, 1.8867797E-5, 1.6915454E-6, -6.3675658E-12, -7.2524215E-15, -4.2218365E-17, -4.615784E-19, -2.2974326E-16, -6.805932E-17, -6.0219377E-12, -6.480656E-20, -3.3803497E-13, 3.162682E-5, 3.5767098E-6, 1.4398346E-6, 2.3915186E-7, 4.823968E-7, 2.2452189E-6, 1.0276689E-5, 1.2128814E-5, 1.2380065E-6, -6.8522256E-4, -8.201082E-5, -3.2447413E-5, -5.6102435E-6, -1.32863115E-5, -5.2307776E-5, -2.6735594E-4, -2.0665745E-4, -2.5546575E-5, -0.0012054989, -1.3828192E-4, -6.373463E-9, 0.0, -5.3358976E-6, -3.6803667E-7, -0.0010563906, 0.0, -5.1161264E-6, -2.962776E-4, -8.947564E-6, -1.0510792E-7, -7.375019E-8, -7.920112E-7, -4.63951E-19, -2.8562013E-4, 0.0, -7.3903425E-7, -1.5847401E-5, -9.730454E-6, -2.8508268E-6, 0.0, -3.266122E-6, -3.0914185E-21, -4.036118E-13, 0.0, -4.4686814E-20, -5.6458255E-5, -1.2946701E-5, -2.2501621E-7, -8.6678746E-8, -2.7042956E-6, -5.3746004E-7, -3.8145965E-5, 0.0, -1.812139E-6, 
777.7898, -0.002045615, -2.2004945E-4, -3.1987125E-5, -5.1175966E-6, -2.1098256E-5, -4.749872E-5, -0.0015100035, -1.7500804E-4, -3.4852517E-5, 4.1826483E-5, 4.6246464E-6, 1.9838728E-6, 3.6759937E-7, 5.9294894E-7, 3.0171554E-6, 1.0574051E-5, 1.8950417E-5, 1.7157909E-6, -5.0857556E-12, -5.0687845E-15, -3.1521524E-17, -3.4861028E-19, -1.6994411E-16, -5.0815154E-17, -4.7781275E-12, -4.7157696E-20, -3.023064E-13, 3.1742344E-5, 3.5808728E-6, 1.443238E-6, 2.4942815E-7, 4.973774E-7, 2.2392783E-6, 1.03280545E-5, 1.2180744E-5, 1.2233475E-6, -6.823897E-4, -8.161346E-5, -3.230981E-5, -5.5873165E-6, -1.3217449E-5, -5.2085947E-5, -2.6642706E-4, -2.0570583E-4, -2.5442805E-5, -0.0011066421, -1.2611685E-4, -2.8778375E-9, 0.0, -5.8447786E-6, -3.5718287E-7, -9.695662E-4, 0.0, -4.7542435E-6, -2.731007E-4, -8.39834E-6, -9.647784E-8, -7.381618E-8, -6.4648134E-7, -1.02686606E-7, -2.630016E-4, -9.222445E-8, -6.8909446E-7, -8.31024E-6, -7.669776E-16, -2.7840117E-6, 0.0, -9.354978E-18, 0.0, -2.9758485E-13, 0.0, -5.526228E-6, -4.874127E-5, -1.2126308E-5, -2.2105709E-7, -7.349195E-8, -2.4798744E-6, -2.0933997E-7, -3.191076E-5, -3.4115806E-7, -1.3792849E-6, 
877.7898, -0.0021374968, -2.3087043E-4, -2.9251005E-5, -5.108692E-6, -2.3111674E-5, -4.7525027E-5, -0.0015972991, -1.7412558E-4, -3.0205756E-5, 4.2381896E-5, 4.6772434E-6, 1.9948236E-6, 3.9068138E-7, 6.047655E-7, 3.0749306E-6, 1.0583217E-5, 1.9358316E-5, 1.6979194E-6, -5.188278E-12, -4.9578685E-15, -2.9999836E-17, -3.3778055E-19, -1.6657333E-16, -4.836209E-17, -4.8199977E-12, -4.3815996E-20, -3.630778E-13, 3.1825377E-5, 3.579239E-6, 1.4598239E-6, 2.4996856E-7, 4.8717783E-7, 2.240511E-6, 1.0380765E-5, 1.2199123E-5, 1.2287701E-6, -6.81978E-4, -8.158475E-5, -3.228656E-5, -5.58475E-6, -1.3210998E-5, -5.204849E-5, -2.663664E-4, -2.0548714E-4, -2.5408906E-5, -0.001175959, -1.3549447E-4, -2.1269575E-8, 0.0, -5.619644E-6, -3.752981E-7, -0.0010291608, 0.0, -5.2875007E-6, -2.9478953E-4, -8.791133E-6, -9.1952124E-8, -7.34092E-8, -8.8422576E-7, -2.8022018E-19, -2.842002E-4, -9.177522E-8, -6.568082E-7, -1.2794294E-6, -7.050216E-16, 0.0, 0.0, -1.279429E-6, 0.0, -4.5485024E-13, -1.7769901E-21, -3.633924E-21, -5.769849E-5, -1.325656E-5, -3.0586656E-7, -9.118297E-8, -3.209319E-6, -4.1667832E-7, -3.8535527E-5, -1.041164E-7, -1.7792311E-6, 
977.7898, -0.002158872, -2.3139051E-4, -2.9088824E-5, -5.121982E-6, -2.090906E-5, -4.6952635E-5, -0.0016221518, -1.7303112E-4, -3.0226105E-5, 4.2503758E-5, 4.835281E-6, 2.0545478E-6, 3.6269205E-7, 6.057914E-7, 3.058815E-6, 1.0754606E-5, 1.909894E-5, 1.7330855E-6, -8.1680504E-12, -4.9555184E-15, -2.0902116E-17, -2.8897128E-19, -1.0932572E-16, -3.3695854E-17, -4.8190297E-12, -6.2762445E-20, -3.343901E-12, 3.183489E-5, 3.590158E-6, 1.47486E-6, 2.475635E-7, 4.9747865E-7, 2.2845052E-6, 1.0398686E-5, 1.2113332E-5, 1.2283069E-6, -6.7967817E-4, -8.136122E-5, -3.2117314E-5, -5.57143E-6, -1.3122203E-5, -5.177565E-5, -2.6633454E-4, -2.0408833E-4, -2.5307456E-5, -0.001201103, -1.3655183E-4, -5.0682307E-9, 0.0, -5.335355E-6, -2.751749E-7, -0.0010529982, 0.0, -5.9372824E-6, -2.963595E-4, -9.157217E-6, -1.0287205E-7, -8.379812E-8, -7.099757E-7, -3.1418432E-19, -2.855733E-4, -1.5505414E-7, -5.772729E-7, -2.1455893E-13, -2.8153522E-16, -6.900766E-18, 0.0, -7.7097255E-19, -1.6889477E-21, -2.1426971E-13, 0.0, -1.7211114E-21, -5.607012E-5, -1.2745671E-5, -3.9297916E-7, -7.700968E-8, -2.8447946E-6, -2.4512633E-7, -3.8399063E-5, 0.0, -1.3654799E-6, 
1077.7898, -0.0021607096, -2.381417E-4, -2.8952447E-5, -5.0218287E-6, -2.1285838E-5, -4.660939E-5, -0.001619722, -1.711621E-4, -2.9814388E-5, 4.2584506E-5, 4.7455437E-6, 2.0519485E-6, 4.119355E-7, 6.3109457E-7, 3.0567257E-6, 1.0564179E-5, 1.9377883E-5, 1.7451953E-6, -1.0066997E-11, -5.0514724E-15, -1.4643666E-17, -2.6231208E-19, -1.2092998E-16, -2.3606729E-17, -4.8361684E-12, -1.787072E-20, -5.2256172E-12, 3.1901047E-5, 3.618627E-6, 1.4982089E-6, 2.5167841E-7, 4.904624E-7, 2.266875E-6, 1.0316388E-5, 1.2225597E-5, 1.2332108E-6, -6.7738805E-4, -8.11658E-5, -3.1951506E-5, -5.563214E-6, -1.3112058E-5, -5.1508334E-5, -2.662691E-4, -2.0260294E-4, -2.5215064E-5, -0.0012096518, -1.4086797E-4, -5.678605E-9, 0.0, -5.63742E-6, -2.3195909E-7, -0.0010572027, 0.0, -5.7060956E-6, -2.90378E-4, -9.145166E-6, -1.4991642E-7, -7.298539E-8, -8.054546E-7, -7.2314926E-8, -2.796248E-4, -6.2684116E-8, -4.4469672E-7, -1.3365259E-6, -1.3365255E-6, 0.0, 0.0, -4.5424214E-18, -2.5811375E-21, -3.3121233E-13, -2.8093764E-21, -2.3513666E-19, -5.6440724E-5, -1.39904205E-5, -3.9550034E-7, -4.9243205E-8, -2.8524626E-6, -1.2038447E-7, -3.750583E-5, -9.995808E-8, -1.4269298E-6, 
